disease_j,disease_k,disease_l,evidence_tier,n_valid,n_joint_events,triplet_prevalence,O,E,OE_ratio,OE_ci_lo,OE_ci_hi,OE_ci_method,OE_excludes_1,auc_joint,auc_ci_lo,auc_ci_hi,auc_age_only,auc_gain_over_age,beats_age_baseline,brier_joint
Peripheral Vascular Disease,Chronic Kidney Disease,Rheumatoid Arthritis,suppressed,9437,,,,0.12,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Osteoporosis,suppressed,9451,,,,0.17,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Hypothyroidism,suppressed,9338,,,,0.18,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Sleep Apnea,suppressed,9471,,,,0.38,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Cancer Lung,suppressed,9562,,,,0.26,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Cancer Colorectal,suppressed,9455,,,,0.25,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Cancer Prostate,suppressed,9278,,,,0.53,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Cancer Other,suppressed,9022,,,,0.85,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Anxiety,suppressed,9482,,,,0.28,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Liver Disease,Depression,suppressed,9433,,,,0.12,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Liver Disease,Substance Use Disorder,suppressed,9899,,,,0.29,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Liver Disease,Osteoarthritis,suppressed,8745,,,,0.55,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Liver Disease,Rheumatoid Arthritis,suppressed,9859,,,,0.06,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Liver Disease,Osteoporosis,suppressed,9871,,,,0.12,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Liver Disease,Hypothyroidism,suppressed,9756,,,,0.09,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Liver Disease,Sleep Apnea,suppressed,9905,,,,0.19,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Liver Disease,Cancer Lung,suppressed,10001,,,,0.15,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Liver Disease,Cancer Colorectal,suppressed,9889,,,,0.11,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Liver Disease,Cancer Prostate,suppressed,9694,,,,0.2,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Liver Disease,Cancer Other,suppressed,9408,,,,0.45,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Liver Disease,Anxiety,suppressed,9918,,,,0.13,,,,,,,,,,,,
Peripheral Vascular Disease,Depression,Substance Use Disorder,suppressed,9783,,,,0.19,,,,,,,,,,,,
Peripheral Vascular Disease,Depression,Osteoarthritis,suppressed,8672,,,,0.67,,,,,,,,,,,,
Peripheral Vascular Disease,Depression,Rheumatoid Arthritis,suppressed,9768,,,,0.07,,,,,,,,,,,,
Peripheral Vascular Disease,Depression,Osteoporosis,suppressed,9773,,,,0.11,,,,,,,,,,,,
Peripheral Vascular Disease,Depression,Hypothyroidism,suppressed,9659,,,,0.09,,,,,,,,,,,,
Peripheral Vascular Disease,Depression,Sleep Apnea,suppressed,9813,,,,0.15,,,,,,,,,,,,
Peripheral Vascular Disease,Depression,Cancer Lung,suppressed,9897,,,,0.16,,,,,,,,,,,,
Peripheral Vascular Disease,Depression,Cancer Colorectal,suppressed,9777,,,,0.13,,,,,,,,,,,,
Peripheral Vascular Disease,Depression,Cancer Prostate,suppressed,9601,,,,0.28,,,,,,,,,,,,
Peripheral Vascular Disease,Depression,Cancer Other,suppressed,9302,,,,0.43,,,,,,,,,,,,
Peripheral Vascular Disease,Depression,Anxiety,suppressed,9863,,,,0.15,,,,,,,,,,,,
Peripheral Vascular Disease,Substance Use Disorder,Osteoarthritis,suppressed,9061,,,,0.88,,,,,,,,,,,,
Peripheral Vascular Disease,Substance Use Disorder,Rheumatoid Arthritis,suppressed,10215,,,,0.09,,,,,,,,,,,,
Peripheral Vascular Disease,Substance Use Disorder,Osteoporosis,suppressed,10230,,,,0.22,,,,,,,,,,,,
Peripheral Vascular Disease,Substance Use Disorder,Hypothyroidism,suppressed,10105,,,,0.14,,,,,,,,,,,,
Peripheral Vascular Disease,Substance Use Disorder,Sleep Apnea,suppressed,10261,,,,0.19,,,,,,,,,,,,
Peripheral Vascular Disease,Substance Use Disorder,Cancer Lung,suppressed,10366,,,,0.26,,,,,,,,,,,,
Peripheral Vascular Disease,Substance Use Disorder,Cancer Colorectal,suppressed,10242,,,,0.19,,,,,,,,,,,,
Peripheral Vascular Disease,Substance Use Disorder,Cancer Prostate,suppressed,10046,,,,0.34,,,,,,,,,,,,
Peripheral Vascular Disease,Substance Use Disorder,Cancer Other,suppressed,9742,,,,0.72,,,,,,,,,,,,
Peripheral Vascular Disease,Substance Use Disorder,Anxiety,suppressed,10280,,,,0.23,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoarthritis,Rheumatoid Arthritis,suppressed,9066,,,,0.34,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoarthritis,Osteoporosis,suppressed,9070,,,,0.51,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoarthritis,Hypothyroidism,suppressed,8948,,,,0.49,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoarthritis,Sleep Apnea,suppressed,9099,,,,0.88,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoarthritis,Cancer Lung,suppressed,9176,,,,0.72,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoarthritis,Cancer Colorectal,suppressed,9067,,,,0.69,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoarthritis,Cancer Prostate,suppressed,8909,,,,1.55,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoarthritis,Cancer Other,suppressed,8627,,,,2.29,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoarthritis,Anxiety,suppressed,9102,,,,0.79,,,,,,,,,,,,
Peripheral Vascular Disease,Rheumatoid Arthritis,Osteoporosis,suppressed,10223,,,,0.06,,,,,,,,,,,,
Peripheral Vascular Disease,Rheumatoid Arthritis,Hypothyroidism,suppressed,10100,,,,0.05,,,,,,,,,,,,
Peripheral Vascular Disease,Rheumatoid Arthritis,Sleep Apnea,suppressed,10246,,,,0.08,,,,,,,,,,,,
Peripheral Vascular Disease,Rheumatoid Arthritis,Cancer Lung,suppressed,10348,,,,0.08,,,,,,,,,,,,
Peripheral Vascular Disease,Rheumatoid Arthritis,Cancer Colorectal,suppressed,10228,,,,0.06,,,,,,,,,,,,
Peripheral Vascular Disease,Rheumatoid Arthritis,Cancer Prostate,suppressed,10035,,,,0.14,,,,,,,,,,,,
Peripheral Vascular Disease,Rheumatoid Arthritis,Cancer Other,suppressed,9725,,,,0.22,,,,,,,,,,,,
Peripheral Vascular Disease,Rheumatoid Arthritis,Anxiety,suppressed,10262,,,,0.08,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoporosis,Hypothyroidism,suppressed,10108,,,,0.08,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoporosis,Sleep Apnea,suppressed,10264,,,,0.11,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoporosis,Cancer Lung,suppressed,10364,,,,0.17,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoporosis,Cancer Colorectal,suppressed,10242,,,,0.1,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoporosis,Cancer Prostate,suppressed,10061,,,,0.2,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoporosis,Cancer Other,suppressed,9746,,,,0.35,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoporosis,Anxiety,suppressed,10277,,,,0.13,,,,,,,,,,,,
Peripheral Vascular Disease,Hypothyroidism,Sleep Apnea,suppressed,10140,,,,0.12,,,,,,,,,,,,
Peripheral Vascular Disease,Hypothyroidism,Cancer Lung,suppressed,10239,,,,0.11,,,,,,,,,,,,
Peripheral Vascular Disease,Hypothyroidism,Cancer Colorectal,suppressed,10115,,,,0.09,,,,,,,,,,,,
Peripheral Vascular Disease,Hypothyroidism,Cancer Prostate,suppressed,9931,,,,0.19,,,,,,,,,,,,
Peripheral Vascular Disease,Hypothyroidism,Cancer Other,suppressed,9621,,,,0.32,,,,,,,,,,,,
Peripheral Vascular Disease,Hypothyroidism,Anxiety,suppressed,10155,,,,0.11,,,,,,,,,,,,
Peripheral Vascular Disease,Sleep Apnea,Cancer Lung,suppressed,10396,,,,0.16,,,,,,,,,,,,
Peripheral Vascular Disease,Sleep Apnea,Cancer Colorectal,suppressed,10271,,,,0.15,,,,,,,,,,,,
Peripheral Vascular Disease,Sleep Apnea,Cancer Prostate,suppressed,10080,,,,0.29,,,,,,,,,,,,
Peripheral Vascular Disease,Sleep Apnea,Cancer Other,suppressed,9771,,,,0.54,,,,,,,,,,,,
Peripheral Vascular Disease,Sleep Apnea,Anxiety,suppressed,10314,,,,0.17,,,,,,,,,,,,
Peripheral Vascular Disease,Cancer Lung,Cancer Colorectal,suppressed,10377,,,,0.15,,,,,,,,,,,,
Peripheral Vascular Disease,Cancer Lung,Cancer Prostate,suppressed,10183,,,,0.3,,,,,,,,,,,,
Peripheral Vascular Disease,Cancer Lung,Cancer Other,suppressed,9869,,,,0.52,,,,,,,,,,,,
Peripheral Vascular Disease,Cancer Lung,Anxiety,suppressed,10413,,,,0.18,,,,,,,,,,,,
Peripheral Vascular Disease,Cancer Colorectal,Cancer Prostate,suppressed,10061,,,,0.28,,,,,,,,,,,,
Peripheral Vascular Disease,Cancer Colorectal,Cancer Other,suppressed,9777,,,,0.43,,,,,,,,,,,,
Peripheral Vascular Disease,Cancer Colorectal,Anxiety,suppressed,10289,,,,0.15,,,,,,,,,,,,
Peripheral Vascular Disease,Cancer Prostate,Cancer Other,suppressed,9572,,,,0.93,,,,,,,,,,,,
Peripheral Vascular Disease,Cancer Prostate,Anxiety,suppressed,10099,,,,0.33,,,,,,,,,,,,
Peripheral Vascular Disease,Cancer Other,Anxiety,suppressed,9787,,,,0.5,,,,,,,,,,,,
COPD,Chronic Kidney Disease,Chronic Liver Disease,suppressed,7214,,,,0.34,,,,,,,,,,,,
COPD,Chronic Kidney Disease,Depression,suppressed,7146,,,,0.34,,,,,,,,,,,,
COPD,Chronic Kidney Disease,Substance Use Disorder,suppressed,7480,,,,0.47,,,,,,,,,,,,
COPD,Chronic Kidney Disease,Osteoarthritis,suppressed,6630,,,,1.98,,,,,,,,,,,,
COPD,Chronic Kidney Disease,Rheumatoid Arthritis,suppressed,7443,,,,0.16,,,,,,,,,,,,
COPD,Chronic Kidney Disease,Osteoporosis,suppressed,7459,,,,0.22,,,,,,,,,,,,
COPD,Chronic Kidney Disease,Hypothyroidism,suppressed,7359,,,,0.26,,,,,,,,,,,,
COPD,Chronic Kidney Disease,Sleep Apnea,suppressed,7459,,,,0.51,,,,,,,,,,,,
COPD,Chronic Kidney Disease,Cancer Lung,suppressed,7542,,,,0.34,,,,,,,,,,,,
COPD,Chronic Kidney Disease,Cancer Colorectal,suppressed,7462,,,,0.35,,,,,,,,,,,,
COPD,Chronic Kidney Disease,Cancer Prostate,suppressed,7316,,,,0.75,,,,,,,,,,,,
COPD,Chronic Kidney Disease,Cancer Other,suppressed,7125,,,,1.21,,,,,,,,,,,,
COPD,Chronic Kidney Disease,Anxiety,suppressed,7481,,,,0.39,,,,,,,,,,,,
COPD,Chronic Liver Disease,Depression,suppressed,7391,,,,0.15,,,,,,,,,,,,
COPD,Chronic Liver Disease,Substance Use Disorder,suppressed,7759,,,,0.42,,,,,,,,,,,,
COPD,Chronic Liver Disease,Osteoarthritis,suppressed,6825,,,,0.73,,,,,,,,,,,,
COPD,Chronic Liver Disease,Rheumatoid Arthritis,suppressed,7707,,,,0.08,,,,,,,,,,,,
COPD,Chronic Liver Disease,Osteoporosis,suppressed,7720,,,,0.13,,,,,,,,,,,,
COPD,Chronic Liver Disease,Hypothyroidism,suppressed,7613,,,,0.12,,,,,,,,,,,,
COPD,Chronic Liver Disease,Sleep Apnea,suppressed,7731,,,,0.26,,,,,,,,,,,,
COPD,Chronic Liver Disease,Cancer Lung,suppressed,7813,,,,0.18,,,,,,,,,,,,
COPD,Chronic Liver Disease,Cancer Colorectal,suppressed,7729,,,,0.15,,,,,,,,,,,,
COPD,Chronic Liver Disease,Cancer Prostate,suppressed,7574,,,,0.29,,,,,,,,,,,,
COPD,Chronic Liver Disease,Cancer Other,suppressed,7358,,,,0.63,,,,,,,,,,,,
COPD,Chronic Liver Disease,Anxiety,suppressed,7749,,,,0.18,,,,,,,,,,,,
COPD,Depression,Substance Use Disorder,suppressed,7686,,,,0.24,,,,,,,,,,,,
COPD,Depression,Osteoarthritis,suppressed,6779,,,,0.89,,,,,,,,,,,,
COPD,Depression,Rheumatoid Arthritis,suppressed,7654,,,,0.08,,,,,,,,,,,,
COPD,Depression,Osteoporosis,suppressed,7663,,,,0.13,,,,,,,,,,,,
COPD,Depression,Hypothyroidism,suppressed,7550,,,,0.12,,,,,,,,,,,,
COPD,Depression,Sleep Apnea,suppressed,7675,,,,0.21,,,,,,,,,,,,
COPD,Depression,Cancer Lung,suppressed,7752,,,,0.18,,,,,,,,,,,,
COPD,Depression,Cancer Colorectal,suppressed,7660,,,,0.17,,,,,,,,,,,,
COPD,Depression,Cancer Prostate,suppressed,7521,,,,0.38,,,,,,,,,,,,
COPD,Depression,Cancer Other,suppressed,7292,,,,0.57,,,,,,,,,,,,
COPD,Depression,Anxiety,suppressed,7720,,,,0.2,,,,,,,,,,,,
COPD,Substance Use Disorder,Osteoarthritis,suppressed,7093,,,,1.14,,,,,,,,,,,,
COPD,Substance Use Disorder,Rheumatoid Arthritis,suppressed,8010,,,,0.11,,,,,,,,,,,,
COPD,Substance Use Disorder,Osteoporosis,suppressed,8026,,,,0.23,,,,,,,,,,,,
COPD,Substance Use Disorder,Hypothyroidism,suppressed,7906,,,,0.18,,,,,,,,,,,,
COPD,Substance Use Disorder,Sleep Apnea,suppressed,8034,,,,0.28,,,,,,,,,,,,
COPD,Substance Use Disorder,Cancer Lung,suppressed,8123,,,,0.29,,,,,,,,,,,,
COPD,Substance Use Disorder,Cancer Colorectal,suppressed,8028,,,,0.24,,,,,,,,,,,,
COPD,Substance Use Disorder,Cancer Prostate,suppressed,7875,,,,0.46,,,,,,,,,,,,
COPD,Substance Use Disorder,Cancer Other,suppressed,7645,,,,0.98,,,,,,,,,,,,
COPD,Substance Use Disorder,Anxiety,suppressed,8057,,,,0.28,,,,,,,,,,,,
COPD,Osteoarthritis,Rheumatoid Arthritis,suppressed,7074,,,,0.45,,,,,,,,,,,,
COPD,Osteoarthritis,Osteoporosis,suppressed,7082,,,,0.61,,,,,,,,,,,,
COPD,Osteoarthritis,Hypothyroidism,suppressed,6967,,,,0.63,,,,,,,,,,,,
COPD,Osteoarthritis,Sleep Apnea,suppressed,7093,,,,1.2,,,,,,,,,,,,
COPD,Osteoarthritis,Cancer Lung,suppressed,7158,,,,0.88,,,,,,,,,,,,
COPD,Osteoarthritis,Cancer Colorectal,suppressed,7075,,,,0.94,,,,,,,,,,,,
COPD,Osteoarthritis,Cancer Prostate,suppressed,6946,,,,2.16,,,,,,,,,,,,
COPD,Osteoarthritis,Cancer Other,suppressed,6740,,,,3.09,,,,,,,,,,,,
COPD,Osteoarthritis,Anxiety,suppressed,7101,,,,1.06,,,,,,,,,,,,
COPD,Rheumatoid Arthritis,Osteoporosis,suppressed,7994,,,,0.07,,,,,,,,,,,,
COPD,Rheumatoid Arthritis,Hypothyroidism,suppressed,7878,,,,0.06,,,,,,,,,,,,
COPD,Rheumatoid Arthritis,Sleep Apnea,suppressed,7996,,,,0.11,,,,,,,,,,,,
COPD,Rheumatoid Arthritis,Cancer Lung,suppressed,8084,,,,0.09,,,,,,,,,,,,
COPD,Rheumatoid Arthritis,Cancer Colorectal,suppressed,7991,,,,0.08,,,,,,,,,,,,
COPD,Rheumatoid Arthritis,Cancer Prostate,suppressed,7840,,,,0.18,,,,,,,,,,,,
COPD,Rheumatoid Arthritis,Cancer Other,suppressed,7604,,,,0.29,,,,,,,,,,,,
COPD,Rheumatoid Arthritis,Anxiety,suppressed,8017,,,,0.1,,,,,,,,,,,,
COPD,Osteoporosis,Hypothyroidism,suppressed,7889,,,,0.09,,,,,,,,,,,,
COPD,Osteoporosis,Sleep Apnea,suppressed,8015,,,,0.13,,,,,,,,,,,,
COPD,Osteoporosis,Cancer Lung,suppressed,8102,,,,0.16,,,,,,,,,,,,
COPD,Osteoporosis,Cancer Colorectal,suppressed,8007,,,,0.12,,,,,,,,,,,,
COPD,Osteoporosis,Cancer Prostate,suppressed,7863,,,,0.24,,,,,,,,,,,,
COPD,Osteoporosis,Cancer Other,suppressed,7622,,,,0.43,,,,,,,,,,,,
COPD,Osteoporosis,Anxiety,suppressed,8033,,,,0.14,,,,,,,,,,,,
COPD,Hypothyroidism,Sleep Apnea,suppressed,7898,,,,0.16,,,,,,,,,,,,
COPD,Hypothyroidism,Cancer Lung,suppressed,7982,,,,0.12,,,,,,,,,,,,
COPD,Hypothyroidism,Cancer Colorectal,suppressed,7887,,,,0.12,,,,,,,,,,,,
COPD,Hypothyroidism,Cancer Prostate,suppressed,7741,,,,0.25,,,,,,,,,,,,
COPD,Hypothyroidism,Cancer Other,suppressed,7512,,,,0.42,,,,,,,,,,,,
COPD,Hypothyroidism,Anxiety,suppressed,7916,,,,0.14,,,,,,,,,,,,
COPD,Sleep Apnea,Cancer Lung,suppressed,8110,,,,0.2,,,,,,,,,,,,
COPD,Sleep Apnea,Cancer Colorectal,suppressed,8014,,,,0.21,,,,,,,,,,,,
COPD,Sleep Apnea,Cancer Prostate,suppressed,7863,,,,0.42,,,,,,,,,,,,
COPD,Sleep Apnea,Cancer Other,suppressed,7633,,,,0.75,,,,,,,,,,,,
COPD,Sleep Apnea,Anxiety,suppressed,8046,,,,0.24,,,,,,,,,,,,
COPD,Cancer Lung,Cancer Colorectal,suppressed,8105,,,,0.17,,,,,,,,,,,,
COPD,Cancer Lung,Cancer Prostate,suppressed,7950,,,,0.37,,,,,,,,,,,,
COPD,Cancer Lung,Cancer Other,suppressed,7717,,,,0.62,,,,,,,,,,,,
COPD,Cancer Lung,Anxiety,suppressed,8131,,,,0.21,,,,,,,,,,,,
COPD,Cancer Colorectal,Cancer Prostate,suppressed,7856,,,,0.4,,,,,,,,,,,,
COPD,Cancer Colorectal,Cancer Other,suppressed,7642,,,,0.58,,,,,,,,,,,,
COPD,Cancer Colorectal,Anxiety,suppressed,8036,,,,0.2,,,,,,,,,,,,
COPD,Cancer Prostate,Cancer Other,suppressed,7486,,,,1.28,,,,,,,,,,,,
COPD,Cancer Prostate,Anxiety,suppressed,7885,,,,0.45,,,,,,,,,,,,
COPD,Cancer Other,Anxiety,suppressed,7651,,,,0.66,,,,,,,,,,,,
Chronic Kidney Disease,Chronic Liver Disease,Depression,suppressed,8748,,,,0.12,,,,,,,,,,,,
Chronic Kidney Disease,Chronic Liver Disease,Substance Use Disorder,suppressed,9158,,,,0.22,,,,,,,,,,,,
Chronic Kidney Disease,Chronic Liver Disease,Osteoarthritis,suppressed,8139,,,,0.66,,,,,,,,,,,,
Chronic Kidney Disease,Chronic Liver Disease,Rheumatoid Arthritis,suppressed,9133,,,,0.05,,,,,,,,,,,,
Chronic Kidney Disease,Chronic Liver Disease,Osteoporosis,suppressed,9145,,,,0.08,,,,,,,,,,,,
Chronic Kidney Disease,Chronic Liver Disease,Hypothyroidism,suppressed,9040,,,,0.09,,,,,,,,,,,,
Chronic Kidney Disease,Chronic Liver Disease,Sleep Apnea,suppressed,9167,,,,0.18,,,,,,,,,,,,
Chronic Kidney Disease,Chronic Liver Disease,Cancer Lung,suppressed,9255,,,,0.12,,,,,,,,,,,,
Chronic Kidney Disease,Chronic Liver Disease,Cancer Colorectal,suppressed,9155,,,,0.12,,,,,,,,,,,,
Chronic Kidney Disease,Chronic Liver Disease,Cancer Prostate,suppressed,8978,,,,0.24,,,,,,,,,,,,
Chronic Kidney Disease,Chronic Liver Disease,Cancer Other,suppressed,8735,,,,0.42,,,,,,,,,,,,
Chronic Kidney Disease,Chronic Liver Disease,Anxiety,suppressed,9175,,,,0.13,,,,,,,,,,,,
Chronic Kidney Disease,Depression,Substance Use Disorder,suppressed,9042,,,,0.16,,,,,,,,,,,,
Chronic Kidney Disease,Depression,Osteoarthritis,suppressed,8063,,,,0.83,,,,,,,,,,,,
Chronic Kidney Disease,Depression,Rheumatoid Arthritis,suppressed,9035,,,,0.07,,,,,,,,,,,,
Chronic Kidney Disease,Depression,Osteoporosis,suppressed,9039,,,,0.09,,,,,,,,,,,,
Chronic Kidney Disease,Depression,Hypothyroidism,suppressed,8935,,,,0.1,,,,,,,,,,,,
Chronic Kidney Disease,Depression,Sleep Apnea,suppressed,9061,,,,0.18,,,,,,,,,,,,
Chronic Kidney Disease,Depression,Cancer Lung,suppressed,9144,,,,0.14,,,,,,,,,,,,
Chronic Kidney Disease,Depression,Cancer Colorectal,suppressed,9037,,,,0.15,,,,,,,,,,,,
Chronic Kidney Disease,Depression,Cancer Prostate,suppressed,8879,,,,0.35,,,,,,,,,,,,
Chronic Kidney Disease,Depression,Cancer Other,suppressed,8626,,,,0.48,,,,,,,,,,,,
Chronic Kidney Disease,Depression,Anxiety,suppressed,9107,,,,0.17,,,,,,,,,,,,
Chronic Kidney Disease,Substance Use Disorder,Osteoarthritis,suppressed,8419,,,,0.9,,,,,,,,,,,,
Chronic Kidney Disease,Substance Use Disorder,Rheumatoid Arthritis,suppressed,9435,,,,0.07,,,,,,,,,,,,
Chronic Kidney Disease,Substance Use Disorder,Osteoporosis,suppressed,9451,,,,0.14,,,,,,,,,,,,
Chronic Kidney Disease,Substance Use Disorder,Hypothyroidism,suppressed,9338,,,,0.12,,,,,,,,,,,,
Chronic Kidney Disease,Substance Use Disorder,Sleep Apnea,suppressed,9467,,,,0.19,,,,,,,,,,,,
Chronic Kidney Disease,Substance Use Disorder,Cancer Lung,suppressed,9564,,,,0.19,,,,,,,,,,,,
Chronic Kidney Disease,Substance Use Disorder,Cancer Colorectal,suppressed,9454,,,,0.17,,,,,,,,,,,,
Chronic Kidney Disease,Substance Use Disorder,Cancer Prostate,suppressed,9277,,,,0.34,,,,,,,,,,,,
Chronic Kidney Disease,Substance Use Disorder,Cancer Other,suppressed,9022,,,,0.63,,,,,,,,,,,,
Chronic Kidney Disease,Substance Use Disorder,Anxiety,suppressed,9481,,,,0.19,,,,,,,,,,,,
Chronic Kidney Disease,Osteoarthritis,Rheumatoid Arthritis,suppressed,8421,,,,0.4,,,,,,,,,,,,
Chronic Kidney Disease,Osteoarthritis,Osteoporosis,suppressed,8427,,,,0.5,,,,,,,,,,,,
Chronic Kidney Disease,Osteoarthritis,Hypothyroidism,suppressed,8313,,,,0.61,,,,,,,,,,,,
Chronic Kidney Disease,Osteoarthritis,Sleep Apnea,suppressed,8443,,,,1.17,,,,,,,,,,,,
Chronic Kidney Disease,Osteoarthritis,Cancer Lung,suppressed,8517,,,,0.75,,,,,,,,,,,,
Chronic Kidney Disease,Osteoarthritis,Cancer Colorectal,suppressed,8420,,,,0.92,,,,,,,,,,,,
Chronic Kidney Disease,Osteoarthritis,Cancer Prostate,suppressed,8280,,,,2.2,,,,,,,,,,,,
Chronic Kidney Disease,Osteoarthritis,Cancer Other,suppressed,8041,,,,2.93,,,,,,,,,,,,
Chronic Kidney Disease,Osteoarthritis,Anxiety,suppressed,8447,,,,1.02,,,,,,,,,,,,
Chronic Kidney Disease,Rheumatoid Arthritis,Osteoporosis,suppressed,9447,,,,0.04,,,,,,,,,,,,
Chronic Kidney Disease,Rheumatoid Arthritis,Hypothyroidism,suppressed,9334,,,,0.05,,,,,,,,,,,,
Chronic Kidney Disease,Rheumatoid Arthritis,Sleep Apnea,suppressed,9461,,,,0.09,,,,,,,,,,,,
Chronic Kidney Disease,Rheumatoid Arthritis,Cancer Lung,suppressed,9553,,,,0.07,,,,,,,,,,,,
Chronic Kidney Disease,Rheumatoid Arthritis,Cancer Colorectal,suppressed,9447,,,,0.07,,,,,,,,,,,,
Chronic Kidney Disease,Rheumatoid Arthritis,Cancer Prostate,suppressed,9273,,,,0.17,,,,,,,,,,,,
Chronic Kidney Disease,Rheumatoid Arthritis,Cancer Other,suppressed,9015,,,,0.23,,,,,,,,,,,,
Chronic Kidney Disease,Rheumatoid Arthritis,Anxiety,suppressed,9471,,,,0.08,,,,,,,,,,,,
Chronic Kidney Disease,Osteoporosis,Hypothyroidism,suppressed,9347,,,,0.06,,,,,,,,,,,,
Chronic Kidney Disease,Osteoporosis,Sleep Apnea,suppressed,9476,,,,0.1,,,,,,,,,,,,
Chronic Kidney Disease,Osteoporosis,Cancer Lung,suppressed,9567,,,,0.1,,,,,,,,,,,,
Chronic Kidney Disease,Osteoporosis,Cancer Colorectal,suppressed,9461,,,,0.09,,,,,,,,,,,,
Chronic Kidney Disease,Osteoporosis,Cancer Prostate,suppressed,9296,,,,0.2,,,,,,,,,,,,
Chronic Kidney Disease,Osteoporosis,Cancer Other,suppressed,9034,,,,0.29,,,,,,,,,,,,
Chronic Kidney Disease,Osteoporosis,Anxiety,suppressed,9486,,,,0.1,,,,,,,,,,,,
Chronic Kidney Disease,Hypothyroidism,Sleep Apnea,suppressed,9365,,,,0.14,,,,,,,,,,,,
Chronic Kidney Disease,Hypothyroidism,Cancer Lung,suppressed,9455,,,,0.09,,,,,,,,,,,,
Chronic Kidney Disease,Hypothyroidism,Cancer Colorectal,suppressed,9344,,,,0.11,,,,,,,,,,,,
Chronic Kidney Disease,Hypothyroidism,Cancer Prostate,suppressed,9179,,,,0.24,,,,,,,,,,,,
Chronic Kidney Disease,Hypothyroidism,Cancer Other,suppressed,8921,,,,0.36,,,,,,,,,,,,
Chronic Kidney Disease,Hypothyroidism,Anxiety,suppressed,9375,,,,0.12,,,,,,,,,,,,
Chronic Kidney Disease,Sleep Apnea,Cancer Lung,suppressed,9587,,,,0.16,,,,,,,,,,,,
Chronic Kidney Disease,Sleep Apnea,Cancer Colorectal,suppressed,9476,,,,0.2,,,,,,,,,,,,
Chronic Kidney Disease,Sleep Apnea,Cancer Prostate,suppressed,9304,,,,0.4,,,,,,,,,,,,
Chronic Kidney Disease,Sleep Apnea,Cancer Other,suppressed,9048,,,,0.65,,,,,,,,,,,,
Chronic Kidney Disease,Sleep Apnea,Anxiety,suppressed,9508,,,,0.21,,,,,,,,,,,,
Chronic Kidney Disease,Cancer Lung,Cancer Colorectal,suppressed,9573,,,,0.14,,,,,,,,,,,,
Chronic Kidney Disease,Cancer Lung,Cancer Prostate,suppressed,9397,,,,0.31,,,,,,,,,,,,
Chronic Kidney Disease,Cancer Lung,Cancer Other,suppressed,9134,,,,0.46,,,,,,,,,,,,
Chronic Kidney Disease,Cancer Lung,Anxiety,suppressed,9599,,,,0.16,,,,,,,,,,,,
Chronic Kidney Disease,Cancer Colorectal,Cancer Prostate,suppressed,9290,,,,0.39,,,,,,,,,,,,
Chronic Kidney Disease,Cancer Colorectal,Cancer Other,suppressed,9051,,,,0.52,,,,,,,,,,,,
Chronic Kidney Disease,Cancer Colorectal,Anxiety,suppressed,9489,,,,0.18,,,,,,,,,,,,
Chronic Kidney Disease,Cancer Prostate,Cancer Other,suppressed,8871,,,,1.22,,,,,,,,,,,,
Chronic Kidney Disease,Cancer Prostate,Anxiety,suppressed,9318,,,,0.43,,,,,,,,,,,,
